Num2,Linear
1530,1.75e-06
1530,3.67e-06
1530,4.34e-06
1530,3.8e-06
1530,1.63e-06
1540,1.8e-07
1540,3.16e-06
1540,3.7e-06
1540,3.78e-06
1540,2.85e-06
1540,3e-06
1540,3.54e-06
1540,3.3e-07
1540,2.34e-06
1540,1.05e-06
1550,3.5e-07
1550,3.6e-06
1550,3.3e-07
1550,4.42e-06
1550,1.45e-06
1550,2.6e-07
1550,2.71e-06
1550,4.1e-07
1550,3.34e-06
1550,4.26e-06
1560,4.45e-06
1560,6.2e-07
1560,3.99e-06
1560,4.43e-06
1560,3.44e-06
1560,3.92e-06
1560,2.69e-06
1560,3.2e-07
1560,4.53e-06
1560,2.7e-07
1570,3.29e-06
1570,2.58e-06
1570,3.93e-06
1570,2.48e-06
1570,1.94e-06
1570,1.27e-06
1570,1.87e-06
1570,3.36e-06
1570,1.75e-06
1570,3.63e-06
1580,1.28e-06
1580,3.7e-06
1580,2.8e-07
1580,7.2e-07
1580,3.99e-06
1580,3.85e-06
1580,9.4e-07
1580,3.3e-07
1580,2.54e-06
1580,1.13e-06
1590,2.2e-07
1590,1.51e-06
1590,3.18e-06
1590,7.8e-07
1590,3e-07
1590,4.01e-06
1590,4.25e-06
1590,1.24e-06
1590,2.56e-06
1590,5.7e-07
1600,1.1e-07
1600,3.67e-06
1600,2.13e-06
1600,2.8e-06
1600,2.111e-06
1600,2.1e-07
1600,3.49e-06
1600,3.2e-07
1600,2.41e-06
1600,9.6e-07
1610,3.4e-06
1610,4.6e-07
1610,2.84e-06
1610,3.7e-06
1610,6.4e-07
1610,4.63e-06
1610,3.08e-06
1610,9.9e-07
1610,4.15e-06
1610,4.34e-06
1620,2.24e-06
1620,2.8e-07
1620,4.5e-06
1620,2.4e-06
1620,7.6e-07
1620,2.26e-06
1620,4.6e-07
1620,6.3e-07
1620,3.11e-06
1620,2.1e-07
1630,2.52e-06
1630,3.48e-06
1630,7.3e-07
1630,6.4e-07
1630,1.62e-06
1630,5.2e-07
1630,4.42e-06
1630,2.07e-06
1630,1.93e-06
1630,9.8e-07
1640,4.31e-06
1640,4.5e-07
1640,1.5e-06
1640,2.65e-06
1640,1.78e-06
1640,1.46e-06
1640,3.02e-06
1640,1.75e-06
1640,1.14e-06
1640,4.67e-06
1650,1.63e-06
1650,4.55e-06
1650,4.14e-06
1650,1.35e-06
1650,2.74e-06
1650,1.88e-06
1650,2.66e-06
1650,4.61e-06
1650,3.71e-06
1650,2.7e-06
1660,4.69e-06
1660,7.5e-07
1660,2.9e-06
1660,2.4e-07
1660,2.6e-06
1660,3.58e-06
1660,3.71e-06
1660,4.16e-06
1660,3.28e-06
1660,1.26e-06
1670,1.24e-06
1670,1.05e-06
1670,4.65e-06
1670,3.97e-06
1670,1.24e-06
1670,4.52e-06
1670,3.97e-06
1670,6.3e-07
1670,3.73e-06
1670,1.01e-06
1680,3.4e-06
1680,2.59e-06
1680,4.34e-06
1680,1.08e-06
1680,3.57e-06
1680,3.3e-07
1680,4.01e-06
1680,1.22e-06
1680,4.32e-06
1680,1.41e-06
1690,4.92e-06
1690,1.86e-06
1690,1.6e-06
1690,2.34e-06
1690,1.83e-06
1690,4.87e-06
1690,4.65e-06
1690,3.58e-06
1690,1.3e-06
1690,4.23e-06
1700,4.96e-06
1700,3.82e-06
1700,4.9e-07
1700,3.75e-06
1700,2e-07
1700,8.7e-07
1700,4.82e-06
1700,4.33e-06
1700,1.32e-06
1700,3.27e-06
1710,1.23e-06
1710,3.48e-06
1710,1.88e-06
1710,4.61e-06
1710,4.09e-06
1710,9.7e-07
1710,1.34e-06
1710,1.39e-06
1710,2.09e-06
1710,3.85e-06
1720,2.22e-06
1720,4.94e-06
1720,2.8e-07
1720,2.47e-06
1720,4.84e-06
1720,2.55e-06
1720,5.2e-07
1720,1.93e-06
1720,2.601e-06
1720,1.9e-07
1730,4.17e-06
1730,3.44e-06
1730,4.27e-06
1730,1.6e-06
1730,3.35e-06
1730,4.13e-06
1730,3.41e-06
1730,4.59e-06
1730,1.38e-06
1730,3.33e-06
1740,1.02e-06
1740,2.01e-06
1740,1.38e-06
1740,9e-07
1740,1.42e-06
1740,3.72e-06
1740,1.73e-06
1740,3.74e-06
1740,3.07e-06
1740,4.67e-06
1750,2.12e-06
1750,2.94e-06
1750,4.11e-06
1750,2.54e-06
1750,9.2e-07
1750,2.84e-06
1750,4.73e-06
1750,5.1e-06
1750,2.6e-07
1750,1.06e-06
1760,3.94e-06
1760,3.8e-06
1760,1.03e-06
1760,4.76e-06
1760,4.3e-06
1760,4.04e-06
1760,4.58e-06
1760,2.3e-06
1760,2.7e-06
1760,2.47e-06
1770,4.54e-06
1770,2.5e-07
1770,4.79e-06
1770,2.6e-06
1770,2.69e-06
1770,4.95e-06
1770,3.73e-06
1770,5.12e-06
1770,2.85e-06
1770,1.92e-06
1780,1.13e-06
1780,1.38e-06
1780,2.08e-06
1780,3.37e-06
1780,3.9e-06
1780,3.33e-06
1780,1.18e-06
1780,4.02e-06
1780,4.6e-07
1780,3.36e-06
1790,5.4e-07
1790,3.45e-06
1790,1.86e-06
1790,2.68e-06
1790,2.351e-06
1790,4.5e-06
1790,5.6e-06
1790,1.29e-06
1790,4.54e-06
1790,3.02e-06
1800,5e-07
1800,5.1e-07
1800,3.76e-06
1800,2.39e-06
1800,1.54e-06
1800,2.64e-06
1800,5.19e-06
1800,4.37e-06
1800,1e-06
1800,4.96e-06
1810,1.46e-06
1810,9.1e-07
1810,2.53e-06
1810,3.4e-06
1810,3.3e-07
1810,1.23e-06
1810,1.73e-06
1810,1.55e-06
1810,2.01e-06
1810,1.34e-06
1820,3.52e-06
1820,5.01e-06
1820,9.8e-07
1820,1.56e-06
1820,9.5e-07
1820,3.57e-06
1820,1.23e-06
1820,4.3e-06
1820,1.79e-06
1820,1.54e-06
1830,2.07e-06
1830,3.68e-06
1830,5.18e-06
1830,5.08e-06
1830,5.07e-06
1830,5.271e-06
1830,4.21e-06
1830,1.71e-06
1830,2.61e-06
1830,3.4e-06
1840,3.98e-06
1840,4.41e-06
1840,3.19e-06
1840,2.93e-06
1840,6.5e-07
1840,4.03e-06
1840,1.54e-06
1840,2.65e-06
1840,4.631e-06
1840,8.3e-07
1850,1.48e-06
1850,4.36e-06
1850,3.75e-06
1850,2.05e-06
1850,1.58e-06
1850,3.46e-06
1850,3.8e-06
1850,9.5e-07
1850,1.39e-06
1850,2.23e-06
1860,3.13e-06
1860,6.8e-07
1860,1.24e-06
1860,2.58e-06
1860,2.95e-06
1860,1.46e-06
1860,2.65e-06
1860,2.28e-06
1860,5.8e-07
1860,4.37e-06
1870,2.21e-06
1870,9.9e-07
1870,1.65e-06
1870,1.21e-06
1870,3.54e-06
1870,3.26e-06
1870,3.73e-06
1870,4.54e-06
1870,2.16e-06
1870,4.06e-06
1880,1.67e-06
1880,4.06e-06
1880,2.3e-07
1880,3.1e-07
1880,2.94e-06
1880,8.4e-07
1880,7.5e-07
1880,6.2e-07
1880,1.28e-06
1880,2.07e-06
1890,2.47e-06
1890,5.04e-06
1890,1.69e-06
1890,4.92e-06
1890,5.331e-06
1890,5.29e-06
1890,5.45e-06
1890,1.6e-06
1890,2.27e-06
1890,1.19e-06
1900,2.27e-06
1900,1.03e-06
1900,5.48e-06
1900,5.45e-06
1900,9.3e-07
1900,5.01e-06
1900,4.39e-06
1900,4.81e-06
1900,2.74e-06
1900,2.63e-06
1910,2.71e-06
1910,4.19e-06
1910,1.22e-06
1910,2.55e-06
1910,3.9e-07
1910,4.79e-06
1910,3.74e-06
1910,3.57e-06
1910,4.96e-06
1910,3.23e-06
1920,2.92e-06
1920,3.73e-06
1920,3.27e-06
1920,7.3e-07
1920,2.44e-06
1920,2.44e-06
1920,1.44e-06
1920,2.42e-06
1920,4.46e-06
1920,1.36e-06
1930,1.54e-06
1930,5.04e-06
1930,6.6e-07
1930,5.35e-06
1930,2.42e-06
1930,1.95e-06
1930,5.01e-06
1930,4.64e-06
1930,2.7e-06
1930,4.73e-06
1940,4.14e-06
1940,2.48e-06
1940,4.54e-06
1940,2.19e-06
1940,1.5e-06
1940,8.4e-07
1940,2.02e-06
1940,1.62e-06
1940,2.72e-06
1940,2.22e-06
1950,1.26e-06
1950,1.63e-06
1950,3.22e-06
1950,3.41e-06
1950,2.56e-06
1950,3.29e-06
1950,2.86e-06
1950,3.08e-06
1950,3.57e-06
1950,1.33e-06
1960,1.18e-06
1960,2.97e-06
1960,3.58e-06
1960,2.34e-06
1960,5.28e-06
1960,3.13e-06
1960,1.26e-06
1960,3.66e-06
1960,9.5e-07
1960,4.47e-06
1970,1.3e-06
1970,5.2e-07
1970,2.33e-06
1970,1.34e-06
1970,3.13e-06
1970,4.31e-06
1970,5.56e-06
1970,3.12e-06
1970,4.96e-06
1970,3.4e-06
1980,1e-06
1980,7.5e-07
1980,5.8e-07
1980,1.38e-06
1980,1.01e-06
1980,7.4e-07
1980,1.28e-06
1980,3.54e-06
1980,2.83e-06
1980,7.7e-07
1990,2.04e-06
1990,6.9e-07
1990,3.56e-06
1990,1.04e-06
1990,5.08e-06
1990,3.34e-06
1990,2.82e-06
1990,2.81e-06
1990,1.25e-06
1990,4.31e-06
2000,3.88e-06
2000,3.57e-06
2000,8.8e-07
2000,4.9e-07
2000,4.48e-06
2000,2.55e-06
2000,3.56e-06
2000,2.23e-06
2000,5.19e-06
2000,1.6e-07
2010,1e-07
2010,4.36e-06
2010,4.8e-06
2010,5.71e-06
2010,4.91e-06
2010,5.65e-06
2010,4.3e-07
2010,3.51e-06
2010,1.74e-06
2010,2.04e-06
2020,1.99e-06
2020,2.6e-07
2020,5.77e-06
2020,5.78e-06
2020,2.26e-06
2020,5.08e-06
2020,2.28e-06
2020,9.4e-07
2020,4.42e-06
2020,4.49e-06
2030,7.7e-07
2030,3.2e-07
2030,1.63e-06
2030,8.5e-07
2030,2.7e-07
2030,2.9e-07
2030,4.21e-06
2030,2.06e-06
2030,2.46e-06
2030,3.68e-06
2040,3.28e-06
2040,8e-08
2040,5.88e-06
2040,5.7e-07
2040,4.28e-06
2040,5.72e-06
2040,4.07e-06
2040,4.46e-06
2040,1.64e-06
2040,1.21e-06
2050,6.79e-06
2050,2.3e-07
2050,1.04e-06
2050,9.3e-07
2050,4.15e-06
2050,1.9e-07
2050,4.421e-06
2050,1.1e-06
2050,5.94e-06
2050,4.31e-06
2060,9e-08
2060,5.96e-06
2060,3.94e-06
2060,4.13e-06
2060,2.8e-07
2060,5.17e-06
2060,4.52e-06
2060,1.25e-06
2060,2.74e-06
2060,5.99e-06
2070,5.25e-06
2070,4.96e-06
2070,3.14e-06
2070,5.59e-06
2070,3.74e-06
2070,2.8e-06
2070,3.84e-06
2070,4.56e-06
2070,4.16e-06
2070,2.94e-06
2080,4.2e-07
2080,1.54e-06
2080,4.92e-06
2080,4.4e-07
2080,3.65e-06
2080,1.92e-06
2080,1.17e-06
2080,5.21e-06
2080,1.8e-06
2080,4.04e-06
2090,4.88e-06
2090,4.31e-06
2090,5.49e-06
2090,4.38e-06
2090,4.4e-06
2090,5.371e-06
2090,3.43e-06
2090,1.82e-06
2090,5.37e-06
2090,1.19e-06
2100,4.8e-07
2100,4e-06
2100,7.7e-07
2100,5.2e-06
2100,4.21e-06
2100,3.99e-06
2100,1.7e-07
2100,5.46e-06
2100,4.49e-06
2100,1.7e-06
2110,2.69e-06
2110,3.15e-06
2110,4.01e-06
2110,4.25e-06
2110,4.64e-06
2110,2.2e-06
2110,1.34e-06
2110,3.35e-06
2110,5.46e-06
2110,2.86e-06
2120,2.8e-06
2120,1.47e-06
2120,4.38e-06
2120,3.35e-06
2120,5.09e-06
2120,1.33e-06
2120,5.42e-06
2120,4.24e-06
2120,2.62e-06
2120,2.24e-06
2130,3.5e-06
2130,3.6e-07
2130,4.41e-06
2130,5.48e-06
2130,6.06e-06
2130,2.43e-06
2130,6.14e-06
2130,4.26e-06
2130,1.03e-06
2130,6.8e-07
2140,8.6e-07
2140,2.41e-06
2140,1.2e-06
2140,2.05e-06
2140,5.26e-06
2140,3.25e-06
2140,4.97e-06
2140,1.3e-07
2140,5.351e-06
2140,6.2e-07
2150,1.42e-06
2150,1.47e-06
2150,3.2e-06
2150,1.2e-06
2150,2.75e-06
2150,4.21e-06
2150,1.35e-06
2150,6.15e-06
2150,4.39e-06
2150,3.88e-06
2160,1.27e-06
2160,4.85e-06
2160,3.92e-06
2160,2.23e-06
2160,5.16e-06
2160,4.2e-06
2160,2.65e-06
2160,2.17e-06
2160,4.93e-06
2160,2.79e-06
2170,2.67e-06
2170,2.06e-06
2170,3.86e-06
2170,3.03e-06
2170,1.33e-06
2170,2.04e-06
2170,6.12e-06
2170,5.42e-06
2170,4.89e-06
2170,1.46e-06
2180,5.85e-06
2180,4.47e-06
2180,3.58e-06
2180,4e-07
2180,5.45e-06
2180,2.78e-06
2180,8.7e-07
2180,3.56e-06
2180,5.5e-07
2180,2.76e-06
2190,1.6e-07
2190,3.19e-06
2190,2.26e-06
2190,4.95e-06
2190,1e-06
2190,5.6e-07
2190,2.8e-07
2190,4.85e-06
2190,5.05e-06
2190,4.94e-06
2200,2.58e-06
2200,8.61e-07
2200,1.58e-06
2200,4.86e-06
2200,3.45e-06
2200,2.02e-06
2200,1.4e-06
2200,1.95e-06
2200,9.8e-07
2200,3.96e-06
2210,5.56e-06
2210,4.38e-06
2210,1.99e-06
2210,3.51e-06
2210,2.4e-06
2210,5.6e-06
2210,7.7e-07
2210,2.97e-06
2210,3.7e-06
2210,2.85e-06
2220,4.241e-06
2220,1.24e-06
2220,5e-06
2220,2.46e-06
2220,3.61e-06
2220,1.36e-06
2220,1.82e-06
2220,1.24e-06
2220,3.3e-07
2220,1.4e-07
2230,1.35e-06
2230,4.59e-06
2230,1.35e-06
2230,5e-06
2230,1.59e-06
2230,2.07e-06
2230,2.84e-06
2230,5.07e-06
2230,3.22e-06
2230,4.38e-06
2240,3.44e-06
2240,5.47e-06
2240,1.15e-06
2240,3.15e-06
2240,3.82e-06
2240,2.8e-07
2240,6.44e-06
2240,3.74e-06
2240,4.02e-06
2240,4.29e-06
2250,6.031e-06
2250,2.8e-07
2250,6.05e-06
2250,3.51e-06
2250,6.33e-06
2250,8.6e-07
2250,2.6e-06
2250,3.35e-06
2250,2.09e-06
2250,8.4e-07
2260,5.57e-06
2260,3.01e-06
2260,5.71e-06
2260,2.34e-06
2260,3.55e-06
2260,2.96e-06
2260,2.71e-06
2260,2.5e-07
2260,5.7e-07
2260,3.15e-06
2270,2.51e-06
2270,1.97e-06
2270,5.06e-06
2270,4.44e-06
2270,4.53e-06
2270,3.92e-06
2270,5.22e-06
2270,4.73e-06
2270,1.93e-06
2270,6.27e-06
2280,2.12e-06
2280,3.06e-06
2280,4e-06
2280,4.93e-06
2280,3.87e-06
2280,6.43e-06
2280,5.21e-06
2280,5.75e-06
2280,3.58e-06
2280,6.05e-06
2290,3.98e-06
2290,3.02e-06
2290,1.7e-07
2290,1.96e-06
2290,6.61e-06
2290,1.64e-06
2290,5.2e-06
2290,4.78e-06
2290,3.06e-06
2290,4.5e-06
2300,1.35e-06
2300,5.9e-06
2300,5e-07
2300,2.06e-06
2300,6.06e-06
2300,5.55e-06
2300,2.83e-06
2300,5.8e-06
2300,2.93e-06
2300,2.631e-06
2310,7.88e-06
2310,4.5e-07
2310,5.54e-06
2310,2.21e-06
2310,2.53e-06
2310,2.33e-06
2310,3.82e-06
2310,2.65e-06
2310,2.19e-06
2310,5.08e-06
2320,5.81e-06
2320,3.77e-06
2320,3.55e-06
2320,3.37e-06
2320,3.65e-06
2320,2.4e-07
2320,3.37e-06
2320,1.47e-06
2320,2.55e-06
2320,5.06e-06
2330,3.2e-07
2330,5.96e-06
2330,5.61e-06
2330,3.43e-06
2330,4.56e-06
2330,1.86e-06
2330,6.32e-06
2330,7.2e-07
2330,2.87e-06
2330,2.2e-06
2340,7.1e-07
2340,4.23e-06
2340,3.99e-06
2340,6.181e-06
2340,2.14e-06
2340,2.3e-06
2340,8.7e-07
2340,4.53e-06
2340,1.94e-06
2340,4.96e-06
2350,2.16e-06
2350,4.83e-06
2350,6.25e-06
2350,5.05e-06
2350,4.87e-06
2350,5.32e-06
2350,6.1e-06
2350,7.5e-07
2350,2.7e-07
2350,1.6e-07
2360,2.65e-06
2360,3.1e-07
2360,6e-06
2360,5.48e-06
2360,2.39e-06
2360,1.49e-06
2360,5.74e-06
2360,1.08e-06
2360,5.22e-06
2360,1.5e-07
2370,6.68e-06
2370,3.37e-06
2370,3.97e-06
2370,1.64e-06
2370,2.95e-06
2370,5.56e-06
2370,8.7e-07
2370,2.89e-06
2370,3.64e-06
2370,6.2e-06
2380,3.3e-07
2380,2.6e-06
2380,4.5e-07
2380,7.97e-06
2380,2.28e-06
2380,2.81e-06
2380,4.42e-06
2380,4e-08
2380,6.54e-06
2380,1.25e-06
2390,4.72e-06
2390,5.78e-06
2390,3.5e-06
2390,3.87e-06
2390,3.43e-06
2390,2.09e-06
2390,5.25e-06
2390,6.3e-07
2390,8.85e-06
2390,9.56e-06
2400,5.061e-06
2400,5.74e-06
2400,4.17e-06
2400,1.33e-06
2400,9.3e-07
2400,4.42e-06
2400,3.52e-06
2400,4.18e-06
2400,5.4e-06
2400,4.69e-06
2410,1.88e-06
2410,1.29e-06
2410,1.76e-06
2410,6.57e-06
2410,4.54e-06
2410,7.6e-07
2410,4.27e-06
2410,6.27e-06
2410,6.5e-06
2410,3.66e-06
2420,4.16e-06
2420,4.56e-06
2420,6.09e-06
2420,5e-08
2420,2.9e-06
2420,6.4e-06
2420,4.34e-06
2420,4.01e-06
2420,5.2e-06
2420,5.51e-06
2430,4.84e-06
2430,2.8e-06
2430,2.5e-06
2430,1.6e-07
2430,2.48e-06
2430,2.33e-06
2430,2.67e-06
2430,4e-08
2430,1e-06
2430,3.62e-06
2440,3.2e-07
2440,6.75e-06
2440,6.72e-06
2440,6.21e-06
2440,3.3e-07
2440,6.37e-06
2440,6.96e-06
2440,3.62e-06
2440,4.28e-06
2440,5.13e-06
2450,2.05e-06
2450,3.56e-06
2450,6e-07
2450,7.3e-07
2450,4.3e-06
2450,2.77e-06
2450,1.21e-06
2450,5.05e-06
2450,9e-07
2450,7e-06
2460,6.05e-06
2460,3.88e-06
2460,7.13e-06
2460,2.43e-06
2460,2.48e-06
2460,5.05e-06
2460,6.63e-06
2460,6.03e-06
2460,3.56e-06
2460,1.76e-06
2470,3.73e-06
2470,2.4e-06
2470,1.83e-06
2470,1.85e-06
2470,6.48e-06
2470,1.91e-06
2470,5.36e-06
2470,1.861e-06
2470,2.55e-06
2470,1.3e-06
2480,4.9e-07
2480,5.98e-06
2480,3.43e-06
2480,1.3e-06
2480,6.37e-06
2480,1.81e-06
2480,6.97e-06
2480,1.58e-06
2480,5.34e-06
2480,1.65e-06
2490,1.52e-06
2490,2.97e-06
2490,6.66e-06
2490,4.67e-06
2490,1.63e-06
2490,6.88e-06
2490,6.76e-06
2490,2.6e-06
2490,1.39e-06
2490,6.28e-06
2500,5.49e-06
2500,3.65e-06
2500,7e-07
2500,6.13e-06
2500,5.65e-06
2500,3.02e-06
2500,3.82e-06
2500,6.36e-06
2500,6.34e-06
2500,2.43e-06
2510,4.02e-06
2510,2.14e-06
2510,5.59e-06
2510,5.1e-06
2510,1.1e-07
2510,3.55e-06
2510,3.32e-06
2510,2.47e-06
2510,4.73e-06
2510,3.6e-07
2520,5.53e-06
2520,5.18e-06
2520,2.8e-06
2520,3.4e-06
2520,4.88e-06
2520,1.52e-06
2520,3.7e-07
2520,1.16e-06
2520,1.68e-06
2520,6.43e-06
2530,3.51e-06
2530,4.21e-06
2530,4.06e-06
2530,5.3e-06
2530,1.03e-06
2530,4.91e-06
2530,4.7e-07
2530,5.96e-06
2530,9.6e-07
2530,2.4e-07
2540,5.88e-06
2540,2.96e-06
2540,5e-08
2540,2.74e-06
2540,4.87e-06
2540,5.46e-06
2540,6.86e-06
2540,1.97e-06
2540,2.36e-06
2540,6.21e-06
2550,4.9e-07
2550,4.07e-06
2550,5.37e-06
2550,1.19e-06
2550,1.621e-06
2550,4.87e-06
2550,1.71e-06
2550,6.67e-06
2550,9.8e-07
2550,1.47e-06
2560,6.94e-06
2560,1.24e-06
2560,1.12e-06
2560,4.78e-06
2560,3.29e-06
2560,5.98e-06
2560,3.3e-06
2560,3.68e-06
2560,7.43e-06
2560,5.71e-06
2570,2.41e-06
2570,5.08e-06
2570,5.05e-06
2570,2.59e-06
2570,7.32e-06
2570,1.96e-06
2570,7.39e-06
2570,4.73e-06
2570,6.75e-06
2570,8e-07
2580,4.16e-06
2580,1.71e-06
2580,5.91e-06
2580,2.96e-06
2580,2.37e-06
2580,3.33e-06
2580,3.01e-06
2580,2.51e-06
2580,3.55e-06
2580,6.62e-06
2590,7.38e-06
2590,7.45e-06
2590,6.14e-06
2590,5.57e-06
2590,6.47e-06
2590,1.39e-06
2590,3.31e-06
2590,3.53e-06
2590,2.3e-06
2590,1.8e-06
2600,6.03e-06
2600,2.64e-06
2600,5.45e-06
2600,6.98e-06
2600,5.68e-06
2600,3.84e-06
2600,1.33e-06
2600,4.13e-06
2600,2.9e-07
2600,1.59e-06
2610,2.8e-07
2610,3.56e-06
2610,4.46e-06
2610,1.35e-06
2610,1.81e-06
2610,2.3e-06
2610,1.05e-06
2610,7.06e-06
2610,6.95e-06
2610,3.49e-06
2620,4.22e-06
2620,5.62e-06
2620,5.48e-06
2620,1.95e-06
2620,1.48e-06
2620,5.18e-06
2620,1.94e-06
2620,2.07e-06
2620,9.2e-07
2620,4.79e-06
2630,4.53e-06
2630,3.24e-06
2630,1.5e-07
2630,3.26e-06
2630,5.25e-06
2630,1.64e-06
2630,4.1e-06
2630,1.4e-07
2630,6.8e-06
2630,1.53e-06
2640,6.1e-07
2640,2.3e-07
2640,6.16e-06
2640,6.3e-06
2640,4.9e-07
2640,2.07e-06
2640,6.37e-06
2640,4.69e-06
2640,5.65e-06
2640,1.67e-06
2650,6.3e-06
2650,1.76e-06
2650,7.47e-06
2650,3.51e-06
2650,1.5e-07
2650,1.86e-06
2650,2.76e-06
2650,1.95e-06
2650,2.04e-06
2650,1.37e-06
2660,2.5e-06
2660,6.34e-06
2660,1.67e-06
2660,3e-07
2660,4.21e-06
2660,2.51e-06
2660,1.57e-06
2660,5.08e-06
2660,4.06e-06
2660,1.73e-06
2670,4.27e-06
2670,2.48e-06
2670,3.4e-07
2670,6.9e-06
2670,3.86e-06
2670,1.11e-06
2670,3.4e-07
2670,2.63e-06
2670,4.73e-06
2670,7.11e-06
2680,3.13e-06
2680,1.84e-06
2680,1.16e-06
2680,5.39e-06
2680,1.76e-06
2680,5.32e-06
2680,3.27e-06
2680,4.01e-06
2680,4.29e-06
2680,6.23e-06
2690,5.64e-06
2690,7.4e-07
2690,2.94e-06
2690,6.39e-06
2690,4e-08
2690,4.25e-06
2690,2.27e-06
2690,3.76e-06
2690,5.53e-06
2690,3.37e-06
2700,7.311e-06
2700,7.48e-06
2700,1.61e-06
2700,2.7e-07
2700,4.38e-06
2700,3.06e-06
2700,2.25e-06
2700,1.97e-06
2700,5.62e-06
2700,1.43e-06
2710,5.3e-06
2710,6.61e-06
2710,1.38e-06
2710,8e-08
2710,5.75e-06
2710,6.15e-06
2710,1.9e-07
2710,3.3e-06
2710,7.9e-07
2710,1.34e-06
2720,5.68e-06
2720,1.18e-06
2720,6.65e-06
2720,1.54e-06
2720,6.93e-06
2720,1.32e-06
2720,7.73e-06
2720,1.74e-06
2720,2.16e-06
2720,5e-06
2730,7.87e-06
2730,6.4e-07
2730,1.85e-06
2730,6.56e-06
2730,2.06e-06
2730,4.84e-06
2730,2.01e-06
2730,2.061e-06
2730,2.6e-07
2730,3.3e-06
2740,5.5e-06
2740,4.56e-06
2740,2.26e-06
2740,1.5e-06
2740,3.17e-06
2740,1.02e-06
2740,1.04e-06
2740,5.48e-06
2740,5.15e-06
2740,2.99e-06
2750,6.89e-06
2750,4.74e-06
2750,1.19e-06
2750,4.23e-06
2750,1.4e-06
2750,7.71e-06
2750,2.82e-06
2750,7.28e-06
2750,4.11e-06
2750,7.7e-07
2760,3.91e-06
2760,3.83e-06
2760,4.44e-06
2760,4.55e-06
2760,5.67e-06
2760,3.58e-06
2760,2.3e-06
2760,2.74e-06
2760,3.19e-06
2760,5.64e-06
2770,2.56e-06
2770,4.23e-06
2770,4.62e-06
2770,2.3e-06
2770,1.61e-06
2770,1.49e-06
2770,4.331e-06
2770,2.03e-06
2770,2.45e-06
2770,4.57e-06
2780,7.26e-06
2780,1.42e-06
2780,2.55e-06
2780,5.32e-06
2780,2.8e-07
2780,3.92e-06
2780,3.56e-06
2780,5.65e-06
2780,5.28e-06
2780,5.9e-07
2790,3.3e-06
2790,2.28e-06
2790,5.53e-06
2790,1.82e-06
2790,6.2e-06
2790,4.92e-06
2790,2.55e-06
2790,2.55e-06
2790,2.1e-06
2790,6.12e-06
2800,6.22e-06
2800,1.14e-06
2800,5.64e-06
2800,7.95e-06
2800,2.99e-06
2800,6.81e-06
2800,2.5e-07
2800,7.29e-06
2800,2.7e-07
2800,3.36e-06
2810,5.59e-06
2810,4.29e-06
2810,3.29e-06
2810,5.97e-06
2810,5.13e-06
2810,3.21e-06
2810,3.11e-06
2810,2.71e-06
2810,4e-08
2810,4.2e-06
2820,6.31e-06
2820,6.99e-06
2820,5.95e-06
2820,6.72e-06
2820,1.72e-06
2820,6.58e-06
2820,8.01e-06
2820,1.53e-06
2820,7.84e-06
2820,5.6e-06
2830,3.89e-06
2830,9.2e-07
2830,5.77e-06
2830,5.85e-06
2830,5.47e-06
2830,2.651e-06
2830,4.86e-06
2830,7.3e-06
2830,4.4e-06
2830,7.9e-07
2840,6.21e-06
2840,5.12e-06
2840,6.73e-06
2840,4.6e-06
2840,1.7e-06
2840,6.15e-06
2840,4.15e-06
2840,8.08e-06
2840,7.96e-06
2840,4.79e-06
2850,4.2e-07
2850,2.55e-06
2850,9.7e-07
2850,4.5e-06
2850,5.12e-06
2850,3.5e-07
2850,2.7e-06
2850,8.24e-06
2850,7.04e-06
2850,6.39e-06
2860,5.88e-06
2860,3.14e-06
2860,3.9e-07
2860,8.16e-06
2860,6.23e-06
2860,4.37e-06
2860,3.68e-06
2860,4.4e-07
2860,3.33e-06
2860,5.05e-06
2870,2.8e-06
2870,6.01e-06
2870,1.36e-06
2870,3e-07
2870,1.93e-06
2870,7.03e-06
2870,5.17e-06
2870,1.69e-06
2870,7.14e-06
2870,2.01e-06
2880,3.23e-06
2880,7.39e-06
2880,7.77e-06
2880,6.79e-06
2880,3.93e-06
2880,2.64e-06
2880,8.23e-06
2880,4.3e-07
2880,7.49e-06
2880,2.44e-06
2890,4.4e-07
2890,7.46e-06
2890,6.04e-06
2890,6.74e-06
2890,2.48e-06
2890,3.62e-06
2890,1.83e-06
2890,3.05e-06
2890,4.331e-06
2890,1.1e-07
2900,6.5e-07
2900,1.69e-06
2900,4.18e-06
2900,4.04e-06
2900,8.31e-06
2900,7.92e-06
2900,4.45e-06
2900,3.36e-06
2900,7.54e-06
2900,7.43e-06
2910,2.58e-06
2910,1.97e-06
2910,6.83e-06
2910,4.69e-06
2910,3.7e-07
2910,6.6e-07
2910,6.57e-06
2910,4.52e-06
2910,7.21e-06
2910,4.021e-06
2920,1.77e-06
2920,2.58e-06
2920,3.32e-06
2920,4.48e-06
2920,7.59e-06
2920,7.74e-06
2920,6.5e-06
2920,7.93e-06
2920,6.44e-06
2920,7.27e-06
2930,2.35e-06
2930,5.72e-06
2930,5.37e-06
2930,7.43e-06
2930,2.2e-06
2930,4.02e-06
2930,4.37e-06
2930,5.76e-06
2930,2.23e-06
2930,6.85e-06
2940,9.7e-07
